image_filename,steering_angle
2025-06-19_22-58-15-426.png,-0.065
2025-06-19_22-58-15-637.png,-0.065
2025-06-19_22-58-15-845.png,-0.065
2025-06-19_22-58-16-060.png,-0.08
2025-06-19_22-58-16-268.png,-0.08
2025-06-19_22-58-16-476.png,-0.08
2025-06-19_22-58-16-678.png,-0.08
2025-06-19_22-58-16-889.png,-0.08
2025-06-19_22-58-17-096.png,-0.08
2025-06-19_22-58-17-303.png,-0.08
2025-06-19_22-58-17-513.png,-0.08
2025-06-19_22-58-17-724.png,-0.08
2025-06-19_22-58-17-929.png,-0.08
2025-06-19_22-58-18-130.png,-0.08
2025-06-19_22-58-18-330.png,-0.08
2025-06-19_22-58-18-534.png,-0.065
2025-06-19_22-58-18-746.png,-0.065
2025-06-19_22-58-18-947.png,-0.065
2025-06-19_22-58-19-160.png,-0.065
2025-06-19_22-58-19-364.png,-0.065
2025-06-19_22-58-19-578.png,-0.065
2025-06-19_22-58-19-778.png,-0.065
2025-06-19_22-58-19-984.png,-0.065
2025-06-19_22-58-20-186.png,-0.065
2025-06-19_22-58-20-397.png,-0.065
2025-06-19_22-58-20-616.png,-0.065
2025-06-19_22-58-20-824.png,-0.065
2025-06-19_22-58-21-029.png,-0.04
2025-06-19_22-58-21-244.png,-0.04
2025-06-19_22-58-21-444.png,-0.04
2025-06-19_22-58-21-659.png,-0.04
2025-06-19_22-58-21-873.png,-0.04
2025-06-19_22-58-22-090.png,-0.04
2025-06-19_22-58-22-298.png,-0.06
2025-06-19_22-58-22-507.png,-0.06
2025-06-19_22-58-22-721.png,-0.06
2025-06-19_22-58-22-924.png,-0.06
2025-06-19_22-58-23-130.png,-0.06
2025-06-19_22-58-23-337.png,-0.06
2025-06-19_22-58-23-548.png,-0.06
2025-06-19_22-58-23-761.png,-0.06
2025-06-19_22-58-23-966.png,-0.06
2025-06-19_22-58-24-180.png,-0.06
2025-06-19_22-58-24-395.png,0
2025-06-19_22-58-24-595.png,0
2025-06-19_22-58-24-798.png,0
2025-06-19_22-58-25-009.png,0
2025-06-19_22-58-25-214.png,-0.095
2025-06-19_22-58-25-415.png,-0.095
2025-06-19_22-58-25-623.png,-0.095
2025-06-19_22-58-25-828.png,-0.075
2025-06-19_22-58-26-048.png,0
2025-06-19_22-58-26-277.png,0
2025-06-19_22-58-26-484.png,0
2025-06-19_22-58-26-688.png,0
2025-06-19_22-58-26-888.png,-0.075
2025-06-19_22-58-27-096.png,-0.1
2025-06-19_22-58-27-306.png,-0.1
2025-06-19_22-58-27-510.png,-0.1
2025-06-19_22-58-27-718.png,-0.07
2025-06-19_22-58-27-933.png,-0.045
2025-06-19_22-58-28-135.png,-0.04
2025-06-19_22-58-28-344.png,-0.02
2025-06-19_22-58-28-555.png,0.005
2025-06-19_22-58-28-758.png,0.005
2025-06-19_22-58-28-969.png,0.035
2025-06-19_22-58-29-179.png,0.035
2025-06-19_22-58-29-383.png,0
2025-06-19_22-58-29-595.png,0
2025-06-19_22-58-29-798.png,0
2025-06-19_22-58-30-022.png,0
2025-06-19_22-58-30-244.png,0
2025-06-19_22-58-30-456.png,0
2025-06-19_22-58-30-667.png,0.06
2025-06-19_22-58-30-889.png,0
2025-06-19_22-58-31-108.png,0
2025-06-19_22-58-31-319.png,0
2025-06-19_22-58-31-522.png,0
2025-06-19_22-58-31-734.png,0
2025-06-19_22-58-31-941.png,0
2025-06-19_22-58-32-153.png,0
2025-06-19_22-58-32-378.png,0
2025-06-19_22-58-32-590.png,0
2025-06-19_22-58-32-800.png,0
2025-06-19_22-58-33-003.png,0
2025-06-19_22-58-33-207.png,0
2025-06-19_22-58-33-409.png,0
2025-06-19_22-58-33-616.png,0
2025-06-19_22-58-33-827.png,0
2025-06-19_22-58-34-035.png,0
2025-06-19_22-58-34-240.png,0
2025-06-19_22-58-34-454.png,0
2025-06-19_22-58-34-661.png,0
2025-06-19_22-58-34-872.png,0
2025-06-19_22-58-35-073.png,0
2025-06-19_22-58-35-277.png,0
2025-06-19_22-58-35-480.png,0
2025-06-19_22-58-35-690.png,0
2025-06-19_22-58-35-899.png,0
2025-06-19_22-58-36-101.png,0
2025-06-19_22-58-36-312.png,0
2025-06-19_22-58-36-520.png,0.045
2025-06-19_22-58-36-729.png,0
2025-06-19_22-58-36-936.png,0
2025-06-19_22-58-37-146.png,0.04
2025-06-19_22-58-37-355.png,0.035
2025-06-19_22-58-37-561.png,0.035
2025-06-19_22-58-37-769.png,0.015
2025-06-19_22-58-37-974.png,-0.015
2025-06-19_22-58-38-187.png,-0.015
2025-06-19_22-58-38-389.png,-0.015
2025-06-19_22-58-38-593.png,-0.03
2025-06-19_22-58-38-806.png,0
2025-06-19_22-58-39-013.png,-0.035
2025-06-19_22-58-39-225.png,-0.06
2025-06-19_22-58-39-442.png,-0.06
2025-06-19_22-58-39-649.png,0
2025-06-19_22-58-39-863.png,0
2025-06-19_22-58-40-067.png,0
2025-06-19_22-58-40-267.png,0
2025-06-19_22-58-40-469.png,0
2025-06-19_22-58-40-679.png,0
2025-06-19_22-58-40-890.png,0
2025-06-19_22-58-41-092.png,0
2025-06-19_22-58-41-307.png,0
2025-06-19_22-58-41-508.png,-0.08
2025-06-19_22-58-41-715.png,-0.08
2025-06-19_22-58-41-919.png,-0.08
2025-06-19_22-58-42-124.png,-0.08
2025-06-19_22-58-42-342.png,-0.08
2025-06-19_22-58-42-550.png,0
2025-06-19_22-58-42-761.png,0
2025-06-19_22-58-42-967.png,0
2025-06-19_22-58-43-177.png,0
2025-06-19_22-58-43-381.png,0
2025-06-19_22-58-43-584.png,0
2025-06-19_22-58-43-795.png,0
2025-06-19_22-58-44-008.png,-0.095
2025-06-19_22-58-44-213.png,-0.095
2025-06-19_22-58-44-419.png,-0.095
2025-06-19_22-58-44-626.png,-0.045
2025-06-19_22-58-44-843.png,-0.045
2025-06-19_22-58-45-049.png,-0.02
2025-06-19_22-58-45-259.png,-0.02
2025-06-19_22-58-45-467.png,-0.02
2025-06-19_22-58-45-674.png,-0.02
2025-06-19_22-58-45-882.png,-0.02
2025-06-19_22-58-46-089.png,-0.02
2025-06-19_22-58-46-292.png,-0.02
2025-06-19_22-58-46-500.png,-0.02
2025-06-19_22-58-46-712.png,-0.02
2025-06-19_22-58-46-924.png,-0.02
2025-06-19_22-58-47-126.png,-0.02
2025-06-19_22-58-47-338.png,-0.02
2025-06-19_22-58-47-553.png,-0.02
2025-06-19_22-58-47-757.png,-0.02
2025-06-19_22-58-47-965.png,-0.02
2025-06-19_22-58-48-171.png,-0.025
2025-06-19_22-58-48-377.png,-0.04
2025-06-19_22-58-48-589.png,-0.04
2025-06-19_22-58-48-805.png,-0.04
2025-06-19_22-58-49-015.png,-0.065
2025-06-19_22-58-49-215.png,-0.065
2025-06-19_22-58-49-429.png,-0.065
2025-06-19_22-58-49-640.png,-0.09
2025-06-19_22-58-49-844.png,-0.09
2025-06-19_22-58-50-045.png,-0.09
2025-06-19_22-58-50-255.png,-0.09
2025-06-19_22-58-50-473.png,-0.09
2025-06-19_22-58-50-685.png,-0.09
2025-06-19_22-58-50-888.png,-0.09
2025-06-19_22-58-51-093.png,-0.09
2025-06-19_22-58-51-304.png,-0.09
2025-06-19_22-58-51-510.png,-0.09
2025-06-19_22-58-51-719.png,-0.09
2025-06-19_22-58-51-926.png,-0.075
2025-06-19_22-58-52-139.png,-0.07
2025-06-19_22-58-52-347.png,-0.07
2025-06-19_22-58-52-553.png,-0.07
2025-06-19_22-58-52-763.png,-0.07
2025-06-19_22-58-52-976.png,-0.07
2025-06-19_22-58-53-189.png,-0.07
2025-06-19_22-58-53-393.png,-0.045
2025-06-19_22-58-53-597.png,-0.045
2025-06-19_22-58-53-817.png,-0.045
2025-06-19_22-58-54-018.png,-0.045
2025-06-19_22-58-54-218.png,-0.045
2025-06-19_22-58-54-424.png,-0.045
2025-06-19_22-58-54-649.png,-0.045
2025-06-19_22-58-54-853.png,-0.045
2025-06-19_22-58-55-060.png,-0.045
2025-06-19_22-58-55-271.png,-0.045
2025-06-19_22-58-55-485.png,-0.045
2025-06-19_22-58-55-690.png,-0.045
2025-06-19_22-58-55-895.png,-0.06
2025-06-19_22-58-56-125.png,-0.06
2025-06-19_22-58-56-335.png,-0.06
2025-06-19_22-58-56-537.png,-0.06
2025-06-19_22-58-56-741.png,-0.06
2025-06-19_22-58-56-945.png,-0.06
2025-06-19_22-58-57-152.png,-0.06
2025-06-19_22-58-57-355.png,-0.09
2025-06-19_22-58-57-564.png,-0.09
2025-06-19_22-58-57-765.png,-0.09
2025-06-19_22-58-57-973.png,-0.09
2025-06-19_22-58-58-177.png,-0.09
2025-06-19_22-58-58-382.png,-0.09
2025-06-19_22-58-58-596.png,-0.09
2025-06-19_22-58-58-813.png,-0.09
2025-06-19_22-58-59-013.png,-0.09
2025-06-19_22-58-59-215.png,-0.09
2025-06-19_22-58-59-421.png,-0.065
2025-06-19_22-58-59-635.png,-0.05
2025-06-19_22-58-59-838.png,-0.04
2025-06-19_22-59-00-053.png,-0.04
2025-06-19_22-59-00-270.png,-0.04
2025-06-19_22-59-00-473.png,-0.045
2025-06-19_22-59-00-693.png,-0.055
2025-06-19_22-59-00-903.png,0
2025-06-19_22-59-01-106.png,0
2025-06-19_22-59-01-315.png,0
2025-06-19_22-59-01-523.png,-0.09
2025-06-19_22-59-01-732.png,-0.09
2025-06-19_22-59-01-948.png,-0.09
2025-06-19_22-59-02-161.png,-0.09
2025-06-19_22-59-02-368.png,0
2025-06-19_22-59-02-575.png,0
2025-06-19_22-59-02-790.png,-0.07
2025-06-19_22-59-02-993.png,-0.07
2025-06-19_22-59-03-201.png,-0.07
2025-06-19_22-59-03-401.png,-0.07
2025-06-19_22-59-03-605.png,-0.065
2025-06-19_22-59-03-808.png,-0.045
2025-06-19_22-59-04-017.png,0.015
2025-06-19_22-59-04-230.png,0.05
2025-06-19_22-59-04-439.png,0.11
2025-06-19_22-59-04-667.png,0.175
2025-06-19_22-59-04-881.png,0.22
2025-06-19_22-59-05-085.png,0.275
2025-06-19_22-59-05-301.png,0.345
2025-06-19_22-59-05-522.png,0.41
2025-06-19_22-59-05-727.png,0.475
2025-06-19_22-59-05-937.png,0.5
2025-06-19_22-59-06-144.png,0.5
2025-06-19_22-59-06-360.png,0.5
2025-06-19_22-59-06-564.png,0.465
2025-06-19_22-59-06-765.png,0.405
2025-06-19_22-59-06-969.png,0.35
2025-06-19_22-59-07-173.png,0.3
2025-06-19_22-59-07-389.png,0.245
2025-06-19_22-59-07-600.png,0.25
2025-06-19_22-59-07-817.png,0.19
2025-06-19_22-59-08-023.png,0.12
2025-06-19_22-59-08-236.png,0.055
2025-06-19_22-59-08-449.png,-0.01
2025-06-19_22-59-08-658.png,-0.02
2025-06-19_22-59-08-878.png,-0.02
2025-06-19_22-59-09-085.png,-0.02
2025-06-19_22-59-09-286.png,-0.02
2025-06-19_22-59-09-495.png,-0.02
2025-06-19_22-59-09-695.png,-0.03
2025-06-19_22-59-09-900.png,-0.055
2025-06-19_22-59-10-108.png,-0.055
2025-06-19_22-59-10-318.png,-0.055
2025-06-19_22-59-10-523.png,-0.055
2025-06-19_22-59-10-730.png,-0.055
2025-06-19_22-59-10-937.png,-0.055
2025-06-19_22-59-11-146.png,-0.055
2025-06-19_22-59-11-349.png,-0.055
2025-06-19_22-59-11-556.png,-0.055
2025-06-19_22-59-11-762.png,-0.055
2025-06-19_22-59-11-967.png,-0.055
2025-06-19_22-59-12-174.png,-0.055
2025-06-19_22-59-12-382.png,-0.055
2025-06-19_22-59-12-584.png,-0.055
2025-06-19_22-59-12-800.png,-0.055
2025-06-19_22-59-13-014.png,-0.055
2025-06-19_22-59-13-225.png,-0.055
2025-06-19_22-59-13-431.png,-0.055
2025-06-19_22-59-13-642.png,-0.055
2025-06-19_22-59-13-855.png,-0.055
2025-06-19_22-59-14-069.png,-0.055
2025-06-19_22-59-14-274.png,-0.055
2025-06-19_22-59-14-492.png,-0.055
2025-06-19_22-59-14-699.png,-0.055
2025-06-19_22-59-14-908.png,-0.055
2025-06-19_22-59-15-117.png,-0.055
2025-06-19_22-59-15-328.png,-0.07
2025-06-19_22-59-15-530.png,-0.085
2025-06-19_22-59-15-737.png,-0.085
2025-06-19_22-59-15-941.png,-0.085
2025-06-19_22-59-16-145.png,-0.085
2025-06-19_22-59-16-358.png,-0.085
2025-06-19_22-59-16-566.png,-0.085
2025-06-19_22-59-16-766.png,-0.06
2025-06-19_22-59-16-986.png,-0.045
2025-06-19_22-59-17-191.png,-0.045
2025-06-19_22-59-17-397.png,-0.045
2025-06-19_22-59-17-611.png,-0.045
2025-06-19_22-59-17-813.png,-0.045
2025-06-19_22-59-18-024.png,-0.045
2025-06-19_22-59-18-228.png,-0.045
2025-06-19_22-59-18-436.png,-0.045
2025-06-19_22-59-18-636.png,-0.065
2025-06-19_22-59-18-846.png,-0.065
2025-06-19_22-59-19-054.png,-0.065
2025-06-19_22-59-19-256.png,-0.09
2025-06-19_22-59-19-462.png,-0.095
2025-06-19_22-59-19-695.png,-0.095
2025-06-19_22-59-19-903.png,-0.095
2025-06-19_22-59-20-130.png,-0.095
2025-06-19_22-59-20-343.png,-0.095
2025-06-19_22-59-20-557.png,-0.08
2025-06-19_22-59-20-762.png,-0.075
2025-06-19_22-59-20-975.png,-0.075
2025-06-19_22-59-21-180.png,-0.045
2025-06-19_22-59-21-386.png,-0.045
2025-06-19_22-59-21-595.png,-0.045
2025-06-19_22-59-21-804.png,-0.045
2025-06-19_22-59-22-029.png,-0.045
2025-06-19_22-59-22-250.png,-0.075
2025-06-19_22-59-22-452.png,-0.075
2025-06-19_22-59-22-658.png,-0.075
2025-06-19_22-59-22-863.png,-0.06
2025-06-19_22-59-23-068.png,-0.055
2025-06-19_22-59-23-274.png,-0.09
2025-06-19_22-59-23-482.png,-0.09
2025-06-19_22-59-23-733.png,-0.09
2025-06-19_22-59-23-938.png,-0.09
2025-06-19_22-59-24-152.png,-0.09
2025-06-19_22-59-24-372.png,-0.09
2025-06-19_22-59-24-575.png,-0.07
2025-06-19_22-59-24-793.png,-0.07
2025-06-19_22-59-25-002.png,-0.07
2025-06-19_22-59-25-216.png,-0.04
2025-06-19_22-59-25-430.png,-0.025
2025-06-19_22-59-25-634.png,-0.025
2025-06-19_22-59-25-840.png,-0.025
2025-06-19_22-59-26-041.png,0
2025-06-19_22-59-26-254.png,0
2025-06-19_22-59-26-473.png,0
2025-06-19_22-59-26-685.png,-0.035
2025-06-19_22-59-26-890.png,-0.035
2025-06-19_22-59-27-097.png,-0.015
2025-06-19_22-59-27-307.png,0
2025-06-19_22-59-27-517.png,0
2025-06-19_22-59-27-725.png,0
2025-06-19_22-59-27-925.png,-0.02
2025-06-19_22-59-28-126.png,-0.05
2025-06-19_22-59-28-333.png,-0.05
2025-06-19_22-59-28-560.png,-0.05
2025-06-19_22-59-28-764.png,-0.05
2025-06-19_22-59-28-969.png,-0.05
2025-06-19_22-59-29-177.png,-0.05
2025-06-19_22-59-29-381.png,-0.05
2025-06-19_22-59-29-591.png,-0.05
2025-06-19_22-59-29-796.png,-0.05
2025-06-19_22-59-30-006.png,-0.05
2025-06-19_22-59-30-211.png,-0.05
2025-06-19_22-59-30-418.png,-0.05
2025-06-19_22-59-30-626.png,-0.05
2025-06-19_22-59-30-830.png,-0.05
2025-06-19_22-59-31-034.png,-0.05
2025-06-19_22-59-31-249.png,-0.05
2025-06-19_22-59-31-464.png,-0.015
2025-06-19_22-59-31-672.png,-0.015
2025-06-19_22-59-31-881.png,0.03
2025-06-19_22-59-32-089.png,0.03
2025-06-19_22-59-32-298.png,0.03
2025-06-19_22-59-32-500.png,0.035
2025-06-19_22-59-32-708.png,0.045
2025-06-19_22-59-32-918.png,0.045
2025-06-19_22-59-33-124.png,0.045
2025-06-19_22-59-33-336.png,0.045
2025-06-19_22-59-33-541.png,0
2025-06-19_22-59-33-757.png,0
2025-06-19_22-59-33-971.png,0
2025-06-19_22-59-34-176.png,0
2025-06-19_22-59-34-384.png,0
2025-06-19_22-59-34-591.png,0
2025-06-19_22-59-34-814.png,0
2025-06-19_22-59-35-024.png,0
2025-06-19_22-59-35-230.png,0
2025-06-19_22-59-35-444.png,0
2025-06-19_22-59-35-670.png,0
2025-06-19_22-59-35-881.png,0
2025-06-19_22-59-36-083.png,0
2025-06-19_22-59-36-293.png,0
2025-06-19_22-59-36-506.png,0
2025-06-19_22-59-36-720.png,0
2025-06-19_22-59-36-928.png,0
2025-06-19_22-59-37-128.png,0
2025-06-19_22-59-37-339.png,0
2025-06-19_22-59-37-552.png,0
2025-06-19_22-59-37-758.png,0
2025-06-19_22-59-37-971.png,0
2025-06-19_22-59-38-173.png,0
2025-06-19_22-59-38-387.png,0
2025-06-19_22-59-38-588.png,0
2025-06-19_22-59-38-798.png,0
2025-06-19_22-59-39-001.png,0
2025-06-19_22-59-39-205.png,0
2025-06-19_22-59-39-409.png,0
2025-06-19_22-59-39-615.png,0
2025-06-19_22-59-39-826.png,0
2025-06-19_22-59-40-028.png,0
2025-06-19_22-59-40-240.png,0
2025-06-19_22-59-40-446.png,0
2025-06-19_22-59-40-653.png,0
2025-06-19_22-59-40-858.png,0
2025-06-19_22-59-41-063.png,0
2025-06-19_22-59-41-263.png,0
2025-06-19_22-59-41-474.png,0
2025-06-19_22-59-41-680.png,0
2025-06-19_22-59-41-887.png,0
2025-06-19_22-59-42-095.png,0
2025-06-19_22-59-42-296.png,0
2025-06-19_22-59-42-515.png,0
2025-06-19_22-59-42-744.png,0
2025-06-19_22-59-42-951.png,0
2025-06-19_22-59-43-156.png,0
2025-06-19_22-59-43-363.png,0
2025-06-19_22-59-43-567.png,0
2025-06-19_22-59-43-769.png,0
2025-06-19_22-59-43-980.png,0
2025-06-19_22-59-44-194.png,0
2025-06-19_22-59-44-408.png,0
2025-06-19_22-59-44-612.png,0
2025-06-19_22-59-44-813.png,0
2025-06-19_22-59-45-027.png,0
2025-06-19_22-59-45-236.png,0
2025-06-19_22-59-45-436.png,0
2025-06-19_22-59-45-642.png,0
2025-06-19_22-59-45-847.png,0
2025-06-19_22-59-46-058.png,0
2025-06-19_22-59-46-271.png,0
2025-06-19_22-59-46-487.png,0
2025-06-19_22-59-46-691.png,0
2025-06-19_22-59-46-893.png,0
2025-06-19_22-59-47-102.png,0
2025-06-19_22-59-47-313.png,0
2025-06-19_22-59-47-521.png,0
2025-06-19_22-59-47-730.png,0
2025-06-19_22-59-47-935.png,0
2025-06-19_22-59-48-136.png,0
2025-06-19_22-59-48-346.png,0.065
2025-06-19_22-59-48-550.png,0
2025-06-19_22-59-48-761.png,0
2025-06-19_22-59-48-965.png,0
2025-06-19_22-59-49-174.png,0
2025-06-19_22-59-49-388.png,0
2025-06-19_22-59-49-609.png,0
2025-06-19_22-59-49-819.png,0
2025-06-19_22-59-50-025.png,0
2025-06-19_22-59-50-241.png,0
2025-06-19_22-59-50-442.png,0
2025-06-19_22-59-50-658.png,0
2025-06-19_22-59-50-868.png,0
2025-06-19_22-59-51-080.png,0
2025-06-19_22-59-51-285.png,0
2025-06-19_22-59-51-494.png,0
2025-06-19_22-59-51-701.png,0
2025-06-19_22-59-51-902.png,0
2025-06-19_22-59-52-104.png,0
2025-06-19_22-59-52-307.png,0
2025-06-19_22-59-52-509.png,0
2025-06-19_22-59-52-722.png,0
2025-06-19_22-59-52-931.png,0
2025-06-19_22-59-53-132.png,0
2025-06-19_22-59-53-346.png,0
2025-06-19_22-59-53-553.png,0
2025-06-19_22-59-53-768.png,0
2025-06-19_22-59-53-972.png,0
2025-06-19_22-59-54-185.png,0
2025-06-19_22-59-54-392.png,0
2025-06-19_22-59-54-603.png,0
2025-06-19_22-59-54-808.png,0
2025-06-19_22-59-55-014.png,0
2025-06-19_22-59-55-219.png,0
2025-06-19_22-59-55-420.png,0
2025-06-19_22-59-55-630.png,0
2025-06-19_22-59-55-841.png,0
2025-06-19_22-59-56-048.png,0
2025-06-19_22-59-56-273.png,0
2025-06-19_22-59-56-490.png,0
2025-06-19_22-59-56-694.png,0
2025-06-19_22-59-56-896.png,0
2025-06-19_22-59-57-113.png,0
2025-06-19_22-59-57-317.png,0
2025-06-19_22-59-57-518.png,0
2025-06-19_22-59-57-722.png,0
2025-06-19_22-59-57-923.png,0
2025-06-19_22-59-58-137.png,0
2025-06-19_22-59-58-362.png,0
2025-06-19_22-59-58-567.png,0
2025-06-19_22-59-58-776.png,0
2025-06-19_22-59-58-987.png,0
2025-06-19_22-59-59-194.png,0
2025-06-19_22-59-59-396.png,0
2025-06-19_22-59-59-608.png,0
2025-06-19_22-59-59-819.png,0
2025-06-19_23-00-00-027.png,0
2025-06-19_23-00-00-233.png,0
2025-06-19_23-00-00-453.png,0
2025-06-19_23-00-00-666.png,0
2025-06-19_23-00-00-869.png,0
2025-06-19_23-00-01-072.png,0
2025-06-19_23-00-01-284.png,0
2025-06-19_23-00-01-497.png,0
2025-06-19_23-00-01-706.png,0
2025-06-19_23-00-01-911.png,0
2025-06-19_23-00-02-116.png,0
2025-06-19_23-00-02-329.png,0
2025-06-19_23-00-02-538.png,0
2025-06-19_23-00-02-762.png,0
2025-06-19_23-00-02-970.png,0
2025-06-19_23-00-03-177.png,0
2025-06-19_23-00-03-387.png,0
2025-06-19_23-00-03-602.png,0
2025-06-19_23-00-03-809.png,0
2025-06-19_23-00-04-019.png,0
2025-06-19_23-00-04-234.png,0
2025-06-19_23-00-04-435.png,0
2025-06-19_23-00-04-649.png,0
2025-06-19_23-00-04-850.png,0
2025-06-19_23-00-05-050.png,0
2025-06-19_23-00-05-261.png,0
2025-06-19_23-00-05-466.png,0
2025-06-19_23-00-05-667.png,0
2025-06-19_23-00-05-873.png,0
2025-06-19_23-00-06-083.png,0
2025-06-19_23-00-06-291.png,0
2025-06-19_23-00-06-497.png,0
2025-06-19_23-00-06-702.png,0
2025-06-19_23-00-06-904.png,0
2025-06-19_23-00-07-117.png,0
2025-06-19_23-00-07-326.png,0
2025-06-19_23-00-07-536.png,0
2025-06-19_23-00-07-754.png,0
2025-06-19_23-00-07-960.png,0
2025-06-19_23-00-08-165.png,0
2025-06-19_23-00-08-377.png,0
2025-06-19_23-00-08-583.png,0
2025-06-19_23-00-08-800.png,0
2025-06-19_23-00-09-008.png,0
2025-06-19_23-00-09-218.png,0
2025-06-19_23-00-09-437.png,0
2025-06-19_23-00-09-648.png,0
2025-06-19_23-00-09-855.png,0
2025-06-19_23-00-10-067.png,0
2025-06-19_23-00-10-277.png,0
2025-06-19_23-00-10-485.png,0
2025-06-19_23-00-10-687.png,0
2025-06-19_23-00-10-899.png,0
2025-06-19_23-00-11-107.png,0
2025-06-19_23-00-11-319.png,0
2025-06-19_23-00-11-520.png,0
2025-06-19_23-00-11-721.png,0
2025-06-19_23-00-51-437.png,0
2025-06-19_23-00-51-638.png,0
2025-06-19_23-00-51-841.png,0
2025-06-19_23-00-52-043.png,0
2025-06-19_23-00-52-247.png,0
2025-06-19_23-00-52-448.png,0
2025-06-19_23-00-52-651.png,0
2025-06-19_23-00-52-855.png,0
2025-06-19_23-00-53-074.png,0
2025-06-19_23-00-53-287.png,0
2025-06-19_23-00-53-499.png,0
2025-06-19_23-00-53-711.png,0
2025-06-19_23-00-53-917.png,0.045
2025-06-19_23-00-54-132.png,0.04
2025-06-19_23-00-54-335.png,0.04
2025-06-19_23-00-54-536.png,0.02
2025-06-19_23-00-54-746.png,0
2025-06-19_23-00-54-949.png,0
2025-06-19_23-00-55-168.png,0
2025-06-19_23-00-55-374.png,0
2025-06-19_23-00-55-578.png,-0.04
2025-06-19_23-00-55-795.png,-0.04
2025-06-19_23-00-56-007.png,-0.04
2025-06-19_23-00-56-218.png,-0.04
2025-06-19_23-00-56-420.png,-0.04
2025-06-19_23-00-56-625.png,-0.065
2025-06-19_23-00-56-839.png,-0.08
2025-06-19_23-00-57-046.png,-0.08
2025-06-19_23-00-57-263.png,-0.08
2025-06-19_23-00-57-480.png,-0.08
2025-06-19_23-00-57-685.png,-0.08
2025-06-19_23-00-57-898.png,-0.08
2025-06-19_23-00-58-105.png,-0.08
2025-06-19_23-00-58-317.png,-0.065
2025-06-19_23-00-58-525.png,-0.065
2025-06-19_23-00-58-754.png,-0.065
2025-06-19_23-00-58-961.png,-0.065
2025-06-19_23-00-59-184.png,-0.065
2025-06-19_23-00-59-386.png,-0.065
2025-06-19_23-00-59-590.png,-0.065
2025-06-19_23-00-59-790.png,-0.065
2025-06-19_23-01-00-006.png,-0.065
2025-06-19_23-01-00-213.png,-0.065
2025-06-19_23-01-00-420.png,-0.065
2025-06-19_23-01-00-624.png,-0.065
2025-06-19_23-01-00-834.png,-0.065
2025-06-19_23-01-01-049.png,-0.065
2025-06-19_23-01-01-251.png,-0.065
2025-06-19_23-01-01-452.png,-0.065
2025-06-19_23-01-01-658.png,-0.065
2025-06-19_23-01-01-870.png,-0.065
2025-06-19_23-01-02-080.png,-0.065
2025-06-19_23-01-02-292.png,-0.065
2025-06-19_23-01-02-495.png,-0.065
2025-06-19_23-01-02-708.png,-0.065
2025-06-19_23-01-02-917.png,-0.065
2025-06-19_23-01-03-126.png,-0.065
2025-06-19_23-01-03-339.png,-0.065
2025-06-19_23-01-03-549.png,-0.065
2025-06-19_23-01-03-756.png,-0.05
2025-06-19_23-01-03-969.png,-0.05
2025-06-19_23-01-04-177.png,-0.05
2025-06-19_23-01-04-384.png,-0.05
2025-06-19_23-01-04-598.png,-0.05
2025-06-19_23-01-04-811.png,-0.05
2025-06-19_23-01-05-026.png,-0.05
2025-06-19_23-01-05-238.png,-0.05
2025-06-19_23-01-05-441.png,-0.05
2025-06-19_23-01-05-649.png,-0.05
2025-06-19_23-01-05-867.png,-0.05
2025-06-19_23-01-06-069.png,-0.05
2025-06-19_23-01-06-278.png,-0.05
2025-06-19_23-01-06-482.png,-0.05
2025-06-19_23-01-06-695.png,-0.05
2025-06-19_23-01-06-900.png,-0.05
2025-06-19_23-01-07-100.png,-0.05
2025-06-19_23-01-07-316.png,-0.05
2025-06-19_23-01-07-528.png,-0.05
2025-06-19_23-01-07-741.png,-0.05
2025-06-19_23-01-07-958.png,-0.05
2025-06-19_23-01-08-174.png,-0.05
2025-06-19_23-01-08-399.png,-0.05
2025-06-19_23-01-08-602.png,-0.05
2025-06-19_23-01-08-818.png,-0.05
2025-06-19_23-01-09-030.png,-0.05
2025-06-19_23-01-09-245.png,-0.05
2025-06-19_23-01-09-452.png,-0.07
2025-06-19_23-01-09-663.png,-0.07
2025-06-19_23-01-09-870.png,-0.07
2025-06-19_23-01-10-078.png,-0.07
2025-06-19_23-01-10-283.png,-0.085
2025-06-19_23-01-10-509.png,-0.085
2025-06-19_23-01-10-712.png,-0.085
2025-06-19_23-01-10-918.png,-0.085
2025-06-19_23-01-11-125.png,-0.085
2025-06-19_23-01-11-329.png,-0.085
2025-06-19_23-01-11-536.png,-0.085
2025-06-19_23-01-11-739.png,0
2025-06-19_23-01-11-941.png,0
2025-06-19_23-01-12-156.png,0
2025-06-19_23-01-12-368.png,-0.12
2025-06-19_23-01-12-573.png,-0.12
2025-06-19_23-01-12-790.png,-0.12
2025-06-19_23-01-12-997.png,-0.11
2025-06-19_23-01-13-203.png,-0.095
2025-06-19_23-01-13-409.png,-0.075
2025-06-19_23-01-13-625.png,-0.055
2025-06-19_23-01-13-839.png,-0.04
2025-06-19_23-01-14-052.png,-0.02
2025-06-19_23-01-14-264.png,0
2025-06-19_23-01-14-470.png,0
2025-06-19_23-01-14-683.png,0
2025-06-19_23-01-14-896.png,0
2025-06-19_23-01-15-115.png,0
2025-06-19_23-01-15-315.png,0
2025-06-19_23-01-15-515.png,0
2025-06-19_23-01-15-729.png,0
2025-06-19_23-01-15-934.png,0
